516,CANADA FX DEBT Loonie steadies as Canada posts surprise trade surplus Reuters  Canadian dollar trades in a range of 1 2071 to 1 2095 Canada posts a trade surplus of C 594 million in April Price of U S oil falls 0 6 Canadian 10 year yield hits its lowest in nearly two months TORONTO June 8 Reuters The Canadian dollar was l  By Reuters Staff r n Canadian dollar trades in a range of 1 2071 to 1 2095 r n Canada posts a trade surplus of C 594 million in April r n Price of U S oil falls 0 6 r n Canadian 10 year yield hits i 1733 chars ,falls,,neutral
517,All Ontario youth eligible to move up second COVID vaccine doses next week pentictonherald ca  ol li All Ontario youth eligible to move up second COVID vaccine doses next week pentictonherald ca r n li li Ontario accelerates second doses for youth to support a safe return to school CP24 Toronto s Breaking News r n li li Moscow starts re vaccinati  TORONTO Ontario youth aged 12 to 17 can move up their second COVID 19 vaccine doses next week as the province eyes the return to classrooms in September r nYouth can book appointments through the pr 4515 chars ,,safe support,negative
518,Skin in the game Video chat apps tout inclusive AI features Saltwire SaltWire Network Skin in the game Video chat apps tout inclusive AI features Saltwire SaltWire NetworkView Full coverage on Google News By Paresh Dave r n Reuters Video conferencing services have for years boasted that their technology is intuitive to use or integrated to function with other tools but now vendors such as Google 5767 chars ,tout,integrated intuitive,negative
519,All Ontario youth eligible to move up second COVID vaccine doses next week The Daily Courier TORONTO Ontario youth aged 12 to 17 can move up their second COVID 19 vaccine doses next week as the province eyes the return to classrooms in September  TORONTO Ontario youth aged 12 to 17 can move up their second COVID 19 vaccine doses next week as the province eyes the return to classrooms in September r nYouth can book appointments through the pr 4515 chars ,,,negative
520,Ontario to introduce legislation invoking notwithstanding clause Thursday CTV Toronto  ol li Ontario to introduce legislation invoking notwithstanding clause Thursday CTV Toronto r n li li Ford government set to invoke notwithstanding clause after court rejects election finance changes CBC ca r n li li Doug Ford will do anything to cling t  TORONTO r nThe Progressive Conservatives are set to introduce legislation Thursday that would invoke the notwithstanding clause giving the Ontario government the ability to restore changes to elec 3861 chars ,rejects,,negative
521,INSIGHT Lebanese banks swallow at least 250m in U N aid Reuters At least 250 million in U N humanitarian aid intended for refugees and poor communities in Lebanon has been lost to banks selling the local currency at highly unfavourable rates a Thomson Reuters Foundation investigation has found   Staggering amounts of aid being lost to banks r n Refugees and poor Lebanese hit hardest r n Aid agencies fear potential damage to reputation r nBEIRUT June 17 Thomson Reuters Foundation At least 7453 chars ,poor lost fear damage,reputation,negative
522,Tourists throng Himachal as heatwave hits plains Covid wave slows down Tourists have been thronging Himachal Pradesh as the heatwave has hit the plains and the second wave of COVID 19 seeing a significant decline in the country People from the plains are visiting tourist hotspots like Shimla Kufri Narkanda Dalhousie Manali  Tourists have been thronging Himachal Pradesh as the heatwave has hit the plains and the second wave of COVID 19 seeing a significant decline in the country r nPeople from the plains are visiting tour 3366 chars ,decline,like significant,positive
523, No beds in hotels to no beds in hospitals Netizens roast tourists rushing to Manali Images of crowd in Manali spread like wildfire on social media and Manali found a place on Twitter s trending page along with third wave Tourists have thronged Himachal Pradesh s Manali to escape the heatwave in the plains as the threat of a COVID 19 second wave continues to wane away Hotel occupancy has increased massively in touris 1762 chars ,wane threat,like,neutral
524,Rent control provision quietly softened by N S Liberals two days after announcement HALIFAX Two days after Nova Scotia s Liberals announced temporary rent caps in response to evictions and fast rising rents amid the pandemic they q  HALIFAX Two days after Nova Scotias Liberals announced temporary rent caps in response to evictions and fast rising rents amid the pandemic they quietly decreased how broadly the controls applied 3745 chars ,,fast,positive
525,Suba Group acquires leisure hospitality chain 1589 Hotels Owned and run by Clarks Group of Hotels 1589 Hotels was set up as a separate division under which hotel and resort properties were being run on a management contract basis NEW DELHI Mumbai based hospitality firm the Suba Group which operates in the mid tier segment has acquired a controlling stake in the leisure budget hospitality chain 1589 Hotels The developmen 3040 chars ,,,positive
526,How internalized capitalism is destroying your mental health There s a term on social media more and more young people are using to explain the feeling that no matter what they do it s never enough  Prince Harry and Oprah Winfrey spoke with Glenn Close and Robin Williams son Zak Williams about mental health r nUSA TODAY r nThere s a term on social media more and more young people are using to expl 5876 chars ,,enough,neutral
527,Where to find a pop up COVID 19 vaccine clinic in Toronto today CTV Toronto  ol li Where to find a pop up COVID 19 vaccine clinic in Toronto today CTV Toronto r n li li Thousands of 2nd dose seekers inundate Scarborough COVID 19 vaccine pop up calls for improvement Global News r n li li Anyone 18 Can Walk In For CoWin Registrati  TORONTO r nDozens of vaccination clinics will be operating in Toronto today including several pop up sites where residents can get a shot without an appointment r nMost clinics are open to those 12 2505 chars ,inundate,improvement,neutral
528,Special weather statement issued for Toronto warns of very warm and humid conditions CTV Toronto  ol li Special weather statement issued for Toronto warns of very warm and humid conditions CTV Toronto r n li li Warm and humid conditions expected in Hamilton through Monday CBC ca r n li li Very warm and humid Environment Canada issues special wea  It will be a scorching and sweltering start to the week in Toronto r nEnvironment Canada issued Sunday a special weather statement for the city and the rest of the Greater Toronto Area warning of a v 678 chars ,issues warning scorching humid,warm,neutral
529,Toronto man who allegedly poisoned toddler s cereal now facing first degree murder charge CTV Toronto  ol li Toronto man who allegedly poisoned toddler s cereal now facing first degree murder charge CTV Toronto r n li li Homicide investigating death of a three year old girl after eating allegedly poisoned cereal 680 News r n li li Man facing first degree m  TORONTO r nThe man arrested in the death of a Toronto toddler who died suddenly after eating breakfast at a sleepover is now facing a first degree murder charge r nToronto resident Francis Ngugi had 1090 chars ,murder death died,,negative
530,One Canadian city has cancelled Canada Day Should Toronto follow suit CTV Toronto In light of the recent discovery of children s remains at residential schools across the nation some cities have announced the cancellation of any Canada Day celebrations should Toronto follow suit  TORONTO r nIn light of the recent discovery of hundreds of childrens remains at residential schools across the nation some cities in Canada are considering cancelling all July 1 celebrations and o 3596 chars ,,,positive
531,25 of Toronto adults are fully vaccinated against COVID 19 75 received first dose CTV Toronto  ol li 25 of Toronto adults are fully vaccinated against COVID 19 75 received first dose CTV Toronto r n li li PM says Canada to receive 68M COVID 19 doses by end of July CTV News r n li li Here s a look at what COVID 19 reopening plans look like across  TORONTO r nIts a two dose summer for at least 25 per cent of adults in Toronto so far r nThe city marked two COVID 19 vaccine milestones on Saturday as one in four adults are now fully vaccinated ag 2820 chars ,,like,neutral
532,Solato a Toronto gelato shop founded in Israel hit with deluge of negative reviews National Post Solato a Toronto gelato shop founded in Israel hit with deluge of negative reviews National Post  Great if you want a side of apartheid says a one star review on Google for Solato r nTyler Dawson r nA gelato company founded in Israel is getting a deluge of negative reviews that have little relati 4887 chars ,deluge negative,,neutral
533,Man having barbecue eriously injured in overnight Toronto shooting CP24 Toronto s Breaking News Man having barbecue eriously injured in overnight Toronto shooting CP24 Toronto s Breaking News A 32 year old man is in serious condition in hospital after he was shot in Toronto overnight r nPolice said they were called to Humber Boulevard and Alliance Avenue at 11 44 p m Tuesday for multiple 625 chars ,,,neutral
534,Delta variant requires shift to 2nd dose strategy expert Toronto Sun Delta variant requires shift to 2nd dose strategy expert Toronto Sun Antonella Artuso r nRaywat Deonandan epidemiologist and professor at University of Ottawa Photo by Tony Caldwell Postmedia Network r nArticle content r nThe arrival of variants in Ontario particularly th 4579 chars ,,,positive
535,Why the Latin American community in Toronto has been hit hard by COVID Reuters In a pandemic that has hit marginalized people hardest Latin Americans in Canada s largest urban area have been particularly at risk They re more likely to be hospitalized with COVID 19 than any other ethnoracial group according to the most recent data ava  In a pandemic that has hit marginalized people hardest Latin Americans in Canada s largest urban area have been particularly at risk They re more likely to be hospitalized with COVID 19 than any ot 2544 chars ,hard risk,,negative
536,Region reports 86 new COVID cases Sunday KitchenerToday com  ol li Region reports 86 new COVID cases Sunday KitchenerToday com r n li li Region of Waterloo reports more than 80 new COVID 19 cases for first time in a month CTV Toronto r n li li Another 65 cases reported in Waterloo Region active cases go up by 21  Waterloo Region public health confirmed 86 new coronavirus cases on Sunday compared to 65 on Saturday r nThat puts the overall total at 16 621 r nHospitalizations remain stable with 33 people in hosp 1673 chars ,,stable,neutral
537,This week s home entertainment from Monsters at Work to Money Talks We return to Monstropolis to meet the latest graduates of Monsters University while Kathy Burke talks wealth and statusA spin off from Pixar s animation blockbuster this new 10 episode series finds the city of Monstropolis now run by laughter rather than s  A spin off from Pixars animation blockbuster this new 10 episode series finds the city of Monstropolis now run by laughter rather than scares Thats bad news for Tylor Tuskmon voiced by Mad Mens B 5064 chars ,bad,blockbuster,neutral
538,Study finds Facebook s free data app favored its own services Discover provides users with free daily data and stripped down web pages  Last year Facebook started a program called Discover r n which builds on its Free Basics internet accessibility service r n It offers users in some countries an allowance of free daily data to access 2949 chars ,,free favored,neutral
539,University trustees to vote on Nikole Hannah Jones tenure WINSTON SALEM N C AP Weeks of tension over the hiring of investigative journalist Nikole Hannah Jones at the University of North Carolina at Chapel  WINSTON SALEM N C AP Weeks of tension over the hiring of investigative journalist Nikole Hannah Jones at the University of North Carolina at Chapel Hill will now come down to a decision from the 2477 chars ,tension,,neutral
540,Harvard provost of research to helm Florida State University The governing board of Florida s university system on Wednesday confirmed Richard McCullough vice provost for research at Harvard University to become the  TALLAHASSEE Fla AP The governing board of Florida s university system on Wednesday confirmed Richard McCullough vice provost for research at Harvard University to become the 16th president of F 1804 chars ,vice,,neutral
541,Man killed by falling window near York University police CP24 Toronto s Breaking News Man killed by falling window near York University police CP24 Toronto s Breaking NewsView Full coverage on Google News A construction worker is dead following an industrial accident near York University Monday morning r nIt happened in the area of The Pond Road and James Gillies Street at approximately 11 15 a m r nAt 907 chars ,dead falling killed,,negative
542,Ten churches vandalised in Alberta on Canada Day The premier of Alberta says one of the targets was an African church attended by former refugees  image captionOne church in Calgary was daubed with paint r nTen churches have been vandalised in Alberta Canada in attacks that police have linked to anger over historic injustices against indigenous 2298 chars ,anger injustices attacks,premier,negative
543,Egerton Ryerson statue toppled at Canada indigenous school protest The depiction of Egerton Ryerson is toppled after a protest at his namesake university in Toronto  image captionRyerson was influential in development of Ontario s public education system r nA statue has been toppled at Ryerson University in Toronto at a protest over the recent discovery of a mass g 2577 chars ,protest,influential,negative
544,Statues of Queen Victoria Queen Elizabeth toppled in Canada Protesters have toppled statues of Queen Victoria and Queen Elizabeth II in the Canadian city of Winnipeg as anger grows over the discovery of the remains of hundreds of children in unmarked graves at former indigenous schools  Winnipeg CanadaProtesters have toppled statues of Queen Victoria and Queen Elizabeth II in the Canadian city of Winnipeg as anger grows over the discovery of the remains of hundreds of children in u 2362 chars ,anger,,neutral
545,US extends Covid 19 travel restrictions with Canada and Mexico The United States has extended Covid 19 restrictions on non essential travel at land and ferry crossings with Canada and Mexico until July 21 according to a tweet from the Department of Homeland Security DHS on Sunday   CNN The United States has extended Covid 19 restrictions on non essential travel at land and ferry crossings with Canada and Mexico until July 21 according to a tweet from the Department of Homela 2295 chars ,,,neutral
546,Indigenous schools Trudeau tells Catholic Church to take responsibility  Canada has been mourning after the remains of 215 children were found in a mass grave last month  image captionCanadians have been mourning since the remains of the children were found last month r nCanadian Prime Minister Justin Trudeau has urged the Catholic Church to take responsibility for it 2804 chars ,,,neutral
547,A look at COVID 19 vaccinations in Canada on June 20 2021 larongeNOW The latest numbers on COVID 19 vaccinations in Canada as of 4 00 a m ET on Sunday June 20 2021 In Canada t  P E I is reporting 11 592 new vaccinations administered over the past seven days for a total of 123 208 doses given The province has administered doses at a rate of 776 705 per 1 000 In the provin 6915 chars ,,,neutral
548,Liberals say by 2035 all new cars light duty trucks sold in Canada will be electric Canada News Castanet net Liberals say by 2035 all new cars light duty trucks sold in Canada will be electric Canada News Castanet netView Full coverage on Google News The Liberal government is speeding up its goal for when it wants to see all light duty vehicles sold in Canada to be electric r nTransport Minister Omar Alghabra announced today that by 2035 all new c 961 chars ,,,positive
549,Vaccine Passports In Canada Could Be Launching In Early July Narcity Canada  ol li Vaccine Passports In Canada Could Be Launching In Early July Narcity Canada r n li li Vaccine certification starting in July for travellers entering Canada CBC ca r n li li The first version of Canada s vaccine passport expected to launch next month  When you go outside this summer make sure you feel good on the inside too Eating plenty of fibre vegetables and probiotic foods can contribute to good gut health and keep you feeling great from th 4834 chars ,,good great,negative
550,The latest numbers on COVID 19 in Canada for Wednesday June 16 2021 Lethbridge Herald The latest numbers of confirmed COVID 19 cases in Canada as of 4 00 a m ET on Wednesday June 16 2021 There are 1 404 093 confirmed cases in Canada  By The Canadian Press on June 16 2021 r nThe latest numbers of confirmed COVID 19 cases in Canada as of 4 00 a m ET on Wednesday June 16 2021 r nThere are 1 404 093 confirmed cases in Canada r nCana 8276 chars ,,,neutral
551,Edmonton moves ahead with Canada Day fireworks CTV Edmonton  ol li Edmonton moves ahead with Canada Day fireworks CTV Edmonton r n li li Edmonton to host Canada Day fireworks St Albert cancels display CBC ca r n li li City of Edmonton planning fireworks display for Canada Day 2021 Global News r n li li Canada Da  EDMONTON r nMayor Don Iveson announced Saturday that the city will putting on a firework display July 1 r nIveson made the announcement via Twitter Saturday afternoon encouraging everyone to take p 781 chars ,,encouraging,positive
552,No Risk For Kids Born To Mothers Given Flu Jabs During Pregnancy Study A population based study published in the Journal of the American Medical Association JAMA has found flu vaccination during pregnancy does not lead to an increased risk of adverse early childhood health outcomes  Safety concerns are a reason people may not get influenza jabs during pregnancy Representational r nOttawa A population based study published in the Journal of the American Medical Association JAM 2152 chars ,concerns risk adverse,lead,negative
553,Canadians wanting scenery not city life driving record home sales in small town N B  Home sales in New Brunswick in recent months have been high and not reserved to the larger cities as people from western provinces ditch large urban centres to buy property in the more rural scenic parts of the province  As a former Toronto based nightclub DJ Markoshi Baladad is accustomed to being at the front end of trends but he wasn t expecting his move to rural New Brunswick to be one of them r nBaladad s move 5409 chars ,,scenic,neutral
554,Hate crimes underreported Halifax police chief tells board of commissioners Speaking to the Board of Police Commissioners on Monday Dan Kinsella said local officers are trained to investigate hate crimes and incidents such as hate graffiti are tracked  Hate crimes are tracked by police in an effort to identify trends and prevent violence but they remain one of the most underreported crimes the chief of the Halifax Regional Police said Monday r nSp 1591 chars ,hate,,negative
555,N S tenants say existing law too weak to protect from rent hikes mistreatment Advocates say more renters in the province fear pursuing complaints because they can t risk losing their housing in a tight market  When word came last November that Nova Scotia s Liberal government had imposed rent control during the COVID 19 pandemic Sarah DeWolfe was hopeful her worries over rising housing costs would be put 6439 chars ,losing fear complaints weak worries risk,hopeful protect,negative
556,The House Can Canadian federalism cope with 21st century threats  The Constitution sets out the division of powers between Ottawa and provincial governments But is it also helping to divide the country as politicians struggle with emerging threats such as climate change the state of long term care and the COVID 19 pandemi  The Constitution sets out the division of powers between Ottawa and provincial governments But is it also helping to divide the country as politicians struggle with large scale threats such as clima 6063 chars ,threats struggle,helping,negative
557,For first time since late March no new COVID 19 cases reported Monday HalifaxToday ca  ol li For first time since late March no new COVID 19 cases reported Monday HalifaxToday ca r n li li Nova Scotia reports zero new COVID 19 cases Monday CBC ca r n li li Nova Scotia reports no new COVID 19 cases for first time since March active cases d  NEWS RELEASECOVID 19 HEALTH WELLNESS Today June 21 Nova Scotia is reporting no new cases of COVID 19 and four recoveries There is limited community spread in Central Zone E 4750 chars ,limited,,neutral
558,COVID 19 news today Ontario reports 296 cases 60 deaths as historic case data added The Globe and Mail  ol li COVID 19 news today Ontario reports 296 cases 60 deaths as historic case data added The Globe and Mail r n li li Nova Scotia reports zero new COVID 19 cases Monday CBC ca r n li li A look at COVID 19 vaccinations in Canada on Tuesday June 22 202  People wear masks to protect them from the COVID 19 pandemic in Kingston Ont on Feb 10 2021 r nLars Hagberg The Canadian Press r nOntario is reporting 296 COVID 19 cases and 60 deaths today but th 5397 chars ,,protect,neutral
559,Nova Scotia Health starts to ease visitor restrictions at hospitals HalifaxToday ca  ol li Nova Scotia Health starts to ease visitor restrictions at hospitals HalifaxToday ca r n li li N S reports 13 new cases Wednesday case identified at Citadel High School CBC ca r n li li Nova Scotia speeds up vaccine rollout reports 13 new COVID 19  NEWS RELEASENOVA SCOTIA HEALTH Nova Scotia Health will begin easing restrictions at its facilities beginning on Wednesday June 9 2021 This will allow more opportunities for 2412 chars ,,ease easing,positive
560,If you got your first COVID shot on or before May 30 watch for an invitation to move up your second dose HalifaxToday ca  ol li If you got your first COVID shot on or before May 30 watch for an invitation to move up your second dose HalifaxToday ca r n li li N S reports four new COVID 19 cases of Monday reduces interval between vaccines to 28 days CTV News Atlantic r n li  NEWS RELEASECOVID 19 HEALTH WELLNESS Nova Scotians who received their first dose of COVID 19 vaccine on or before May 30 and are scheduled to receive their second dose on or b 1722 chars ,,,neutral
561,Nova Scotia surprised by New Brunswick s risk tolerance in opening to Canada HalifaxToday ca  ol li Nova Scotia surprised by New Brunswick s risk tolerance in opening to Canada HalifaxToday ca r n li li N S reports 14 new COVID 19 cases vaccination plan ahead of schedule CBC ca r n li li Nova Scotia reports 14 new COVID 19 cases Thursday move  HALIFAX Nova Scotia s premier says he is surprised at how quickly New Brunswick has opened its borders to travellers from the rest of Canada r nThursday s move by Nova Scotia s neighbour comes almos 2927 chars ,risk,premier,neutral
562,Ultra earn sweep over Royal Ravens at CDL Stage 4 Reuters The Toronto Ultra OpTic Chicago and Minnesota Rokkr earned wins Saturday in the Call of Duty League Stage 4 Week 2  By FIELD LEVEL MEDIA r nThe Toronto Ultra OpTic Chicago and Minnesota Rokkr earned wins Saturday in the Call of Duty League Stage 4 Week 2 r nUltra swept the London Royal Ravens OpTic downed Paris Le 1696 chars ,,wins,neutral
563,Blue Jays blast off against Red Sox with 5 HRs in win Reuters Vladimir Guerrero Jr hit his major league leading 20th home run four other Blue Jays went deep and Toronto pummeled the host Boston Red Sox 7 2 Saturday  By Field Level Media r nVladimir Guerrero Jr hit his major league leading 20th home run four other Blue Jays went deep and Toronto pummeled the host Boston Red Sox 7 2 Saturday r nCavan Biggio Marcus 1796 chars ,,leading win,neutral
564,Coronavirus Canada Updates Region reports 86 new COVID cases Sunday lintelligencer  ol li Coronavirus Canada Updates Region reports 86 new COVID cases Sunday lintelligencer r n li li Delta variant reopening Elora Mills Top stories of the week CTV Toronto r n li li Another 65 cases reported in Waterloo Region active cases go up by 21  Waterloo Region public health confirmed 86 new coronavirus cases on Sunday compared to 65 on Saturday r nThat puts the overall total at 16 621 r nHospitalizations remain stable with 33 people in hosp 848 chars ,,stable,positive
565,Toronto police searching for fugitive on Canada wide warrant last seen in Oshawa CP24 Toronto s Breaking News  ol li Toronto police searching for fugitive on Canada wide warrant last seen in Oshawa CP24 Toronto s Breaking News r n li li Man wanted on Canada wide warrant last seen in Oshawa durhamradionews com r n li li Toronto police issue Canada wide warrant for  The Toronto Police Service Fugitive Squad TPSFS is requesting the publics assistance in locating a man wanted in connection with an alleged sexual assault in Philadelphia Pennsylvania r nMaurice Da 573 chars ,issue assault fugitive,,negative
566,Suspects wanted in Stoney Creek Ont homicide captured in Hungary police CP24 Toronto s Breaking News  ol li Suspects wanted in Stoney Creek Ont homicide captured in Hungary police CP24 Toronto s Breaking News r n li li Toronto pair wanted for murder arrested in Budapest after fleeing the country CTV Toronto r n li li Karafa and Li Arrested in Hungary  Two suspects wanted in connection with a homicide and attempted murder in Stoney Creek in February have been arrested in Hungary Hamilton Police Services HPS say r nOn Saturday June 12 Oliver Kar 941 chars ,murder fleeing,,neutral
567,Canada heatwave Lightning strikes fuel wildfires in British Columbia Military aircraft are mobilised as fires engulf British Columbia following a record breaking heatwave  media captionWatch Lytton British Columbia residents flee wildfires r nMore than 130 wildfires fuelled by lightning strikes are burning across western Canada following a record breaking heatwave 2584 chars ,engulf flee breaking burning,,neutral
568,Canada military s second in command resigns over golf game Mike Rouleau played with Canada s former defence chief who faces sexual misconduct investigations  image copyrightGetty Images r nimage captionLieutenant General Mike Rouleau far left said the golf game had eroded trust in the military r nThe Canadian military s second in command has resigned after 2471 chars ,resigned,trust,negative
569,IKEA unveils LGBTQ themed sofas and the internet has thoughts on its bisexual couch  IKEA Canada has unveiled a series of colorful couches inspired by different Pride flags including those representing the transgender nonbinary and asexual communities  design r nIKEA Canada has unveiled a series of colorful couches inspired by different Pride flags including those representing the transgender nonbinary and asexual communities r nCreated to mark Prid 3649 chars ,,colorful,neutral
570,Volkswagen says a vendor s security lapse exposed 3 3 million drivers details Volkswagen says more than 3 3 million customers had their information exposed after one of its vendors left a cache of customer data unsecured on the internet The car maker said in a letter that the vendor used by Volkswagen its subsidiary Audi and author  Volkswagen says more than 3 3 million customers had their information exposed after one of its vendors left a cache of customer data unsecured on the internet r nThe car maker said in a letter that th 1455 chars ,lapse,,negative
571,Mobile dialysis startup eyes human trials in 2022 following encouraging animal study This past year three sheep in Canada have been wearing their kidneys on their sleeves Or more aptly in jackets on their fluffy backs These three sheep are part of an ongoing animal study run by the Buffalo New York based startup Qidni Labs a company pu  This past year three sheep in Canadahave been wearing their kidneys on their sleeves Or more aptly in jackets on their fluffy backs r nThese three sheep are part of an ongoing animal study run by 6112 chars ,,encouraging,positive
572,Toronto adds 375 000 coronavirus vaccine appointments as mayor warns of Delta variant delaying reopening CP24 Toronto s Breaking News  ol li Toronto adds 375 000 coronavirus vaccine appointments as mayor warns of Delta variant delaying reopening CP24 Toronto s Breaking News r n li li Toronto breaks record for COVID 19 vaccinations CBC News The National r n li li Toronto adds 375000 appo  Toronto is adding hundreds of thousands of new appointments at its vaccination clinics over the next three weeks amid concerns about the spread of the Delta variant r nMayor John Tory says that the 37 3066 chars ,delaying breaks concerns,,negative
573,Toronto Maple Leafs news and chat Scotiabank Arena has never been a bigger party Pension Plan Puppets  ol li Toronto Maple Leafs news and chat Scotiabank Arena has never been a bigger party Pension Plan Puppets r n li li Toronto breaks record for COVID 19 vaccinations CBC News The National r n li li Toronto attempts to smash one day vaccination record C  Yesterday was perhaps the greatest day in the history of the Scotiabank Arena r nGreater than Mats Sundins 500th goal Greater than the Toronto Raptors championship Greater than every Toronto Rock ga 1694 chars ,smash breaks,greatest,positive
574,Toronto man charged after allegedly poisoning cereal killing 3 year old girl 680 News  ol li Toronto man charged after allegedly poisoning cereal killing 3 year old girl 680 News r n li li Man charged after 3 year old dies from eating poisoned breakfast cereal CBC ca r n li li Man charged in fatal child poisoning investigation CityNews To  A Toronto man is facing multiple charges after he allegedly poisoned a toddler s breakfast cereal resulting in the death of a three year old girl r nPolice say they opened an investigation on March 7 1767 chars ,death killing fatal dies,,negative
575,Trinity Bellwoods encampment evictions reasonable firm but compassionate Tory CTV Toronto  ol li Trinity Bellwoods encampment evictions reasonable firm but compassionate Tory CTV Toronto r n li li Toronto police clash with protesters as they try to clear Trinity Bellwoods Park homeless encampment Global News r n li li Several arrests made  TORONTO r nToronto Mayor John Tory defended the actions of police and private security tasked with evicting several dozen homeless people from Trinity Bellwoods Park on Tuesday saying it was mostl 2856 chars ,clash,reasonable compassionate clear,positive
576,Where to find a pop up COVID 19 vaccine clinic in Toronto on July 5 2021 CTV Toronto  ol li Where to find a pop up COVID 19 vaccine clinic in Toronto on July 5 2021 CTV Toronto r n li li Today Mississauga Brampton and Ontario youth 12 to 17 can book earlier second vaccine insauga com r n li li Ontario reports 213 new COVID 19 cases as se  TORONTO r nDozens of vaccination clinics will be operating in Toronto today including pop up sites where residents can get a shot without an appointment r nMost first dose clinics are open to those 1790 chars ,,,positive
577,Budapest protest against China s Fudan University campus Opponents say a Chinese university in the Hungarian capital could increase Beijing s influence  image captionDemonstrators marched through the streets of Budapest in protest against plans to build a Chinese university in the city r nThousands of people marched through Budapest to protest against 2345 chars ,protest,,negative
578,How Carnegie Mellon is helping build its own startups and keeping them in Pittsburgh The math is simple Great research universities beget great startups Pittsburgh certainly has little want for the former with two world class research schools Carnegie Mellon University and the University of Pittsburgh located in the city The latter hi  The math is simple Great research universities beget great startups Pittsburgh certainly has little want for the former with two world class research schools Carnegie Mellon University and the U 5744 chars ,,helping great,neutral
579,Nexford University lands 10 8M pre Series A to scale its flexible remote learning platform Two profound problems face the higher education sector globally affordability and relevance Whether you live in Africa Europe or the U S a major reason why people don t go to university or college or even drop out because they cannot afford tuition fee  Two profound problems face the higher education sector globally affordability and relevance Whether you live in Africa Europe or the U S a major reason why people don t go to university or col 8285 chars ,problems,profound afford flexible,positive
580,Carnegie Mellon University President Farnam Jahanian is speaking at TechCrunch City Spotlight Pittsburgh TechCrunch is thrilled to announce Carnegie Mellon University President Farnam Jahanian is speaking at our Pittsburgh event on June 29 You can register here It s free to participate and hear President Farnam s interview President Jahanian is an outspoken a  TechCrunch is thrilled to announce Carnegie Mellon University President Farnam Jahanian is speaking at our Pittsburgh event on June 29 You can register here It s free to participate and hear Presid 2416 chars ,,thrilled free,positive
581,University of Washington Police Officers File Racism Claims Police officers at the University of Washington in Seattle regarded as one of the nation s most progressive cities said they were the target of racist insults and harassment  In Seattle the descriptions of overt racism inside the campus police department stand out in a city that proudly touts its efforts to combat racism and where Black Lives Matter signs can be seen in 2686 chars ,harassment touts racism insults racist,progressive,neutral
582,Missing man found dead in Conestogo Lake CTV Toronto The search for a missing man in Conestogo Lake came to an end Sunday night after Ontario Provincial Police confirmed he was found dead  KITCHENER r nThe search for a missing man in Conestogo Lake came to an end Sunday night after Ontario Provincial Police confirmed he was found dead r nWellington County OPP tweeted that its Underwa 886 chars ,dead,,negative
583,Early morning fire rips through southeast Calgary duplex CTV Toronto  ol li Early morning fire rips through southeast Calgary duplex CTV Toronto r n li li 5 people displaced after 2 alarm fire in southeast Calgary Global News r n li li Two injured after house fire in southeast Calgary Calgary Herald r n li li 5 residents d  CALGARY r nFive people along with four cats have been forced out of their home in the southeast Calgary community of Cranston following an early morning fire r nThe Calgary Fire Department says cr 1268 chars ,displaced alarm,,neutral
584,Ontario reports 318 COVID cases 12 more deaths Toronto Sun  ol li Ontario reports 318 COVID cases 12 more deaths Toronto Sun r n li li Today s coronavirus news Britain s longest known COVID 19 patient dies after 15 months Elderly Kitchener woman dies of despite full vaccination Ontario reporting 318 new cases  Ontario is reporting 318 new cases of COVID 19 today and 12 more deaths linked to the virus r nHealth Minister Christine Elliott says there are 51 new cases in Waterloo 49 in Peel Region and 45 in 389 chars ,virus dies,patient,negative
585,Superior court rejects Adamson Barbecue constitutional challenge Toronto Sun  ol li Superior court rejects Adamson Barbecue constitutional challenge Toronto Sun r n li li BBQ Rebellion gets turned away from court delaying face off over COVID lockdowns National Post r n li li View Full coverage on Google News li ol  Judge rules jurisdictional issue in dismissing application by outlaw restaurateur Adam Skelly r nBryan Passifiume r nAdamson BBQ owner Adam Skelly is led away from his restaurant by Toronto Police on Th 3884 chars ,outlaw issue rejects delaying,led,neutral
586,Rainfall warning in effect for Waterloo Region Guelph CTV Toronto  ol li Rainfall warning in effect for Waterloo Region Guelph CTV Toronto r n li li Waterloo Region receives millions from feds province for investment in pandemic response infrastructure CTV Toronto r n li li Millions slated for infrastructure health eq  WATERLOO r nA rainfall warning is in effect for Guelph Kitchener Cambridge and the Region of Waterloo r nEnvironment Canada issued the warning around 3 10 p m Tuesday with meteorologists trackin 794 chars ,warning,,negative
587,Staggered cool down coming across southern Alberta CTV Toronto  ol li Staggered cool down coming across southern Alberta CTV Toronto r n li li Good morning Sault Ste Marie SooToday r n li li Latest Weather Forecast KRON 4 r n li li Good morning Newmarket NewmarketToday ca r n li li Weather Forecast July 2 WRTV  CALGARY r nAfter another record breaking day the heat will be less extreme for much of Alberta on Friday as warnings begin to recede in the northwest parts of the province r nCalgarys all time reco 1473 chars ,breaking,cool,positive
588,Ontario driver caught speeding twice within 20 minutes CTV Toronto  ol li Ontario driver caught speeding twice within 20 minutes CTV Toronto r n li li Driver caught speeding twice within 20 minutes on Hwy 10 CP24 Toronto s Breaking News r n li li View Full coverage on Google News li ol  TORONTO r nA driver was charged with speeding twice within 20 minutes while driving on Highway 10 r nAccording to Ontario Provincial Police OPP the driver was first charged by their division in D 297 chars ,,,positive
